username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;;;;;
_I_am_Padre;19/09/2018 14:46;1;2;#MeToo #HimToo https:// twitter.com/w_terrence/sta tus/1042298525571330048 …;;;#MeToo #HimToo;1,04239E+18;https://twitter.com/_I_am_Padre/status/1042394463107264512;;;;;
BrocatoJoan;19/09/2018 14:05;0;0;"#Himtoo "";;;#Himtoo;1042384275658682370""";https://twitter.com/BrocatoJoan/status/1042384275658682370;;;;;;;;;
SpeakeasyJames;19/09/2018 13:21;0;1;#SaveCanada #TrudeauGroper must go, yes #HimToo https:// twitter.com/charlesadler/s tatus/1042133364495400960 …;;;#SaveCanada #TrudeauGroper #HimToo;1,04237E+18;https://twitter.com/SpeakeasyJames/status/1042373177740066816;;;;;
GigiA;19/09/2018 12:13;0;0;@foxandfriends @ainsleyearhardt NO Ainsley it is not clear something happened to Ms Ford! It’s clear she’s ALLEGING something happened to her. #HIMTOO We have to stop vilifying a man over a woman’s every accusation LACKING evidence! This hurts women!;;@foxandfriends @ainsleyearhardt;#HIMTOO;1,04236E+18;https://twitter.com/GigiA/status/1042355966698815490;;;;;
wfremling1;19/09/2018 11:45;1;0;What about your friend Kieth Ellison?? #himtoo;;;#himtoo;1,04235E+18;https://twitter.com/wfremling1/status/1042349059166687232;;;;;
Americangurlz44;19/09/2018 11:41;0;0;Thank you for making me lol early in the am! Must ReTweet! #HimToo;;;#HimToo;1,04235E+18;https://twitter.com/Americangurlz44/status/1042348043805384704;;;;;
AmyMunz2;19/09/2018 10:53;0;3;Still irking me that a woman yelled “play nude” to a male musician @SofarPhilly the other night. Not cool chick. #himtoo #ifroleswerereversed;;@SofarPhilly;#himtoo #ifroleswerereversed;1,04234E+18;https://twitter.com/AmyMunz2/status/1042335801730846720;;;;;
HDagobah;19/09/2018 07:42;0;0;Yeah well Chris Hardwicks ex had a story and look how that panned out for her..... #HimToo;;;#HimToo;1,04229E+18;https://twitter.com/HDagobah/status/1042287716963102722;;;;;
Wellman_nateW;19/09/2018 06:14;0;1;How about a #HimToo regarding documented current physical/verbal assault allegations @keithellison against his ex-girlfriend?;;@keithellison;#HimToo;1,04227E+18;https://twitter.com/Wellman_nateW/status/1042265612108460032;;;;;
SavtheRepublic;19/09/2018 05:44;3;5;It’s a selective #Metoo movement created to primarily target Conservatives since the Race Card is no longer effective as a smearing tactic. #HimToo;;;#Metoo #HimToo;1,04226E+18;https://twitter.com/SavtheRepublic/status/1042258102496555008;;;;;
gsweetsue;19/09/2018 05:28;0;0;#HIMTOO hahahaha, Epic, EVERY single time the Dems try to come up with something incredible, in their limited minds, TRUMPERS Aways turn it around and it bites Dems in the ass. Then we make mugs, t-shirts and #NewHashtags out of it. I love being a deplorable I really really do;;;#HIMTOO #NewHashtags;1,04225E+18;https://twitter.com/gsweetsue/status/1042254041793871872;;;;;
chadjourn;19/09/2018 05:22;0;0;Where is predator @MarkHalperin #himtoo https:// twitter.com/mmckinnon/stat us/1041866249532317696 …;;@MarkHalperin;#himtoo;1,04225E+18;https://twitter.com/chadjourn/status/1042252455180947457;;;;;
MikeDomansky;19/09/2018 05:18;1;0;#HimToo https:// twitter.com/Thomas1774Pain e/status/1042141408596033536 …;;;#HimToo;1,04225E+18;https://twitter.com/MikeDomansky/status/1042251637031661569;;;;;
theaterOFpain1;19/09/2018 05:15;0;0;one time bette midler groped my brother when he was 15 i demand an fbi investigation lol #himtoo #AnitaHillRedux #ConfirmKavanaughNow;;;#himtoo #AnitaHillRedux #ConfirmKavanaughNow;1,04225E+18;https://twitter.com/theaterOFpain1/status/1042250829695082497;;;;;
kevinsalem;19/09/2018 05:09;0;2;In a country of 350m people, you’d think it wouldn’t be hard to find a #SCOTUS nominee without a #metoo tag attached. I mean... half of us are women. But no. #Kavanaugh #himtoo;;;#SCOTUS #metoo #Kavanaugh #himtoo;1,04225E+18;https://twitter.com/kevinsalem/status/1042249337198338048;;;;;
ladybluebottle;19/09/2018 05:05;0;4;We need to believe women. But we need to believe men too. #metoo #HimToo https:// twitter.com/the_musser/sta tus/1041580337648680960 …;;;#metoo #HimToo;1,04225E+18;https://twitter.com/ladybluebottle/status/1042248221957996545;;;;;
DropMyTop;19/09/2018 04:36;0;0;Albert Einstein never wore any socks #HimToo;;;#HimToo;1,04224E+18;https://twitter.com/DropMyTop/status/1042240934937849856;;;;;
timesIcare;19/09/2018 03:20;0;0;Sounds like a #HimToo situation.;;;#HimToo;1,04222E+18;https://twitter.com/timesIcare/status/1042221784442064897;;;;;
SCUBA_Shannon;19/09/2018 02:45;6;14;It’s just sad the way men are being destroyed by unsubstantiated allegations. It’s not just this one - it’s becoming too common. Maybe there needs to be a #himtoo movement. Our me. Deserve protection from false allegations.;;;#himtoo;1,04221E+18;https://twitter.com/SCUBA_Shannon/status/1042213045542547461;;;;;
CJATFX;19/09/2018 02:16;0;8;#HIMTOO;;;#HIMTOO;1,04221E+18;https://twitter.com/CJATFX/status/1042205815606673409;;;;;
Ricard_deLaRosa;19/09/2018 02:13;0;0;#HimToo;;;#HimToo;1,04221E+18;https://twitter.com/Ricard_deLaRosa/status/1042205009038004224;;;;;
rhaegerz21;19/09/2018 01:41;0;0;What about when she came forward on Gorsuch too. #himtoo .;;;#himtoo;1,0422E+18;https://twitter.com/rhaegerz21/status/1042196881378406400;;;;;
DrShawn6;19/09/2018 01:19;0;0;#himtoo;;;#himtoo;1,04219E+18;https://twitter.com/DrShawn6/status/1042191342443491329;;;;;
AdoredByMyKing;19/09/2018 00:49;2;2;Here's a whole list of Democratic sexual deviants. #Himtoo https://www. ranker.com/list/democrat- sex-scandals/web-infoguy …;;;#Himtoo;1,04218E+18;https://twitter.com/AdoredByMyKing/status/1042183840448569344;;;;;
AdoredByMyKing;19/09/2018 00:37;0;0;How about this sexual deviant? #HimToo https://www. nytimes.com/2017/11/15/us/ politics/bill-clinton-sexual-misconduct-debate.html …;;;#HimToo;1,04218E+18;https://twitter.com/AdoredByMyKing/status/1042180885674688515;;;;;
CJATFX;19/09/2018 00:28;0;1;#HIMTOO;;;#HIMTOO;1,04218E+18;https://twitter.com/CJATFX/status/1042178615394230272;;;;;
iDNTspkAFRICAN;19/09/2018 00:23;0;1;#metoo #hertoo #himtoo;;;#metoo #hertoo #himtoo;1,04218E+18;https://twitter.com/iDNTspkAFRICAN/status/1042177275926642693;;;;;
jay_a_severns;19/09/2018 00:12;0;0;The way this guy talks, I’m getting the feeling he might have a skeleton or two in his own closet. I’m thinking pretty soon there’s going to be a #HimToo wave crashing... https:// twitter.com/SocialPowerOne 1/status/1041746667891052544 …;;;#HimToo;1,04217E+18;https://twitter.com/jay_a_severns/status/1042174641341517825;;;;;
therealrickdiez;18/09/2018 23:29;0;0;Slow down? Why? He’s probably next #himtoo;;;#himtoo;1,04216E+18;https://twitter.com/therealrickdiez/status/1042163785291591680;;;;;
alexman_hdz;18/09/2018 22:49;0;0;#Himtoo;;;#Himtoo;1,04215E+18;https://twitter.com/alexman_hdz/status/1042153616784670720;;;;;
FPB_YT;18/09/2018 22:09;0;0;Good thing there is absolutely nothing credible about her claim. #HimToo #ConfirmKavanaugh #kavanaugh https:// twitter.com/tribelaw/statu s/1042086259462746112 …;;;#HimToo #ConfirmKavanaugh #kavanaugh;1,04214E+18;https://twitter.com/FPB_YT/status/1042143681988386816;;;;;
FPB_YT;18/09/2018 22:08;0;0;Yup! How many times is the GOP gonna come running when the Dems cry wolf? #HimToo #ConfirmKavanaugh #Kavanaugh https:// twitter.com/HeyTammyBruce/ status/1042137837922136066 …;;;#HimToo #ConfirmKavanaugh #Kavanaugh;1,04214E+18;https://twitter.com/FPB_YT/status/1042143266479661056;;;;;
CJATFX;18/09/2018 21:58;0;4;#HIMTOO I'm sorry man;;;#HIMTOO;1,04214E+18;https://twitter.com/CJATFX/status/1042140768654123008;;;;;
Titannup;18/09/2018 21:28;0;0;#delusional #gethelp #himtoo https:// twitter.com/ConservaMomUSA /status/1042080754140958720 …;;;#delusional #gethelp #himtoo;1,04213E+18;https://twitter.com/Titannup/status/1042133166755127296;;;;;
AmericanTrue7;18/09/2018 21:09;0;0;Or #HimToo for all the falsely accused? https:// twitter.com/AnnCoulter/sta tus/1042096576754343936 …;;;#HimToo;1,04213E+18;https://twitter.com/AmericanTrue7/status/1042128376331304960;;;;;
QwanZone;18/09/2018 21:04;0;0;Yes. So, @AriFleischer , are you suddenly considering retirement? #HimToo #MeToo #Equality #Safety https:// twitter.com/soledadobrien/ status/1041811017821507584 …;;@AriFleischer;#HimToo #MeToo #Equality #Safety;1,04213E+18;https://twitter.com/QwanZone/status/1042127317475188741;;;;;
sapphocles;18/09/2018 20:51;0;3;...says the woman who was fired for unethical behavior during the #Watergate investigation and will in all likelihood be jailed as a result of this one. Hubris, thy name is @HillaryClinton . #QAnon #LockHerUp #HimToo #AndChelsea Y'all can have the #FamilySuite at #GITMO #WWG1WGA;;@HillaryClinton;#Watergate #QAnon #LockHerUp #HimToo #AndChelsea #FamilySuite #GITMO #WWG1WGA;1,04212E+18;https://twitter.com/sapphocles/status/1042123899725602818;;;;;
pampknight74010;18/09/2018 18:49;0;0;"@ChuckGrassley Needs 2B Fair 2 Kavanaugh Just as much as he is trying to be fair with Ford If she doesn't take this opportunity that's her fault but Kavanaugh should be given his opportunity to talk to the committee & defend himself... Maybe America Needs A  #HimToo "" Movement""";;@ChuckGrassley;#HimToo;1,04209E+18;https://twitter.com/pampknight74010/status/1042093295139266562;;;;;
adr12528;18/09/2018 18:12;0;0;Senate Judicial commitee will not be all fireworks ...The senators will treat the accuser with kid gloves because she is a woman!While the evil democrats on the commitee will dog @BrettKavanaugh !As a woman i would have remembered everything about that night! #HimToo !;;@BrettKavanaugh;#HimToo;1,04208E+18;https://twitter.com/adr12528/status/1042083875537739777;;;;;
javelinsst1972;18/09/2018 17:59;0;0;The @MeTooMVMT demand we take women @their word without proof or consequences 4 lying. That assumes all women have morals. Over the years, N my work place, women R the aggressors 2. I’ve never pursued a coworker because I’m married. But I have been faced with the choice. #himtoo https:// twitter.com/marklevinshow/ status/1042041227045228545 …;;@MeTooMVMT @their;#himtoo;1,04208E+18;https://twitter.com/javelinsst1972/status/1042080674780463104;;;;;
TheodoricMagnus;18/09/2018 17:49;3;8;Nope, Believe the man. Don't let another man be brought down by women's lies. #HimToo https:// twitter.com/ZerlinaMaxwell /status/1041388138395000834 …;;;#HimToo;1,04208E+18;https://twitter.com/TheodoricMagnus/status/1042078116074729473;;;;;
RealADPayne;18/09/2018 17:43;0;0;Trying again because I was unclear. As a former victim, I remember every single detail. #himtoo;;;#himtoo;1,04208E+18;https://twitter.com/RealADPayne/status/1042076768348372992;;;;;
mizbiz13;18/09/2018 17:02;19;79;Just finished one of my 48 hours off the dvr...man exonerated after 25 years behind bars for a rape he didn’t commit. Thank god for dna, ridiculous though that his life was ruined though! #prisonreform #himtoo;;;#prisonreform #himtoo;1,04207E+18;https://twitter.com/mizbiz13/status/1042066406559428611;;;;;
JoeFairplay;18/09/2018 16:01;0;1;Welcome to the new world. #HimToo;;;#HimToo;1,04205E+18;https://twitter.com/JoeFairplay/status/1042050976402821122;;;;;
derek_sojek;18/09/2018 15:55;0;5;#himtoo;;;#himtoo;1,04205E+18;https://twitter.com/derek_sojek/status/1042049417224650752;;;;;
proudamericanvt;18/09/2018 14:43;0;0;What kind of a system of justice do we have when an unsubstantiated accusation, decades old and denied by all who knew him at the time, could potentially ruin a man and his family. Maybe it’s time for a #himtoo movement for victims of politically motivated and timed smears.;;;#himtoo;1,04203E+18;https://twitter.com/proudamericanvt/status/1042031304441782272;;;;;
SpeakeasyJames;18/09/2018 13:11;1;3;Over & over Trudeau has proved to be an arrogant, heartless narcissist. #SaveCanada #TrudeauGroper must go, yes #HimToo #cdnpoli https:// twitter.com/michael_house9 /status/1041934767099392000 …;;;#SaveCanada #TrudeauGroper #HimToo #cdnpoli;1,04201E+18;https://twitter.com/SpeakeasyJames/status/1042008245013893120;;;;;
MichaelDolan12;18/09/2018 11:53;0;0;@chuckschumer must be impeached for his sexual assault and relations with a teen. Guilty first. Toss him in jail. #rape #metoo #himtoo #democrats #DemoRats #Progressives #progressivism #Scandal #DNC @DNC @TheDemocrats pic.twitter.com/24BiLCg4cJ;;@chuckschumer @DNC @TheDemocrats;#rape #metoo #himtoo #democrats #DemoRats #Progressives #progressivism #Scandal #DNC;1,04199E+18;https://twitter.com/MichaelDolan12/status/1041988650739818496;;;;;
SpeakeasyJames;18/09/2018 10:27;1;2;#SaveCanada #TrudeauGroper must go, yes #HimToo #cdnpoli #onpoli https:// twitter.com/TheTorontoSun/ status/1041182906293600257 …;;;#SaveCanada #TrudeauGroper #HimToo #cdnpoli #onpoli;1,04197E+18;https://twitter.com/SpeakeasyJames/status/1041966935905198080;;;;;
SpeakeasyJames;18/09/2018 09:27;0;0;Indeed. #SaveCanada #TrudeauGroper must go, yes #HimToo #cdnpoli #onpoli https:// twitter.com/h20ho/status/1 041841368375603201 …;;;#SaveCanada #TrudeauGroper #HimToo #cdnpoli #onpoli;1,04195E+18;https://twitter.com/SpeakeasyJames/status/1041951800960483328;;;;;
SpeakeasyJames;18/09/2018 09:18;0;0;#SaveCanada #TrudeauGroper must go in 2019, yes #HimToo #cdnpoli #onpoli #abpoli #skpoli #bcpoli https:// twitter.com/macleans/statu s/1041840563971153920 …;;;#SaveCanada #TrudeauGroper #HimToo #cdnpoli #onpoli #abpoli #skpoli #bcpoli;1,04195E+18;https://twitter.com/SpeakeasyJames/status/1041949490536579072;;;;;
kentwinter90;18/09/2018 08:13;1;1;Instead of #TrumpJr whining about #MeToo ... he should be thinking... #HimToo ? Goodness, how many are out there... and why so many #Pedophiles ... sick... #GOP #Republicans https:// twitter.com/JCrongeyer/sta tus/1041894198226677762 …;;;#TrumpJr #MeToo #HimToo #Pedophiles #GOP #Republicans;1,04193E+18;https://twitter.com/kentwinter90/status/1041933171904864256;;;;;
BarbForAmerica;18/09/2018 06:53;0;0;#HIMTOO;;;#HIMTOO;1,04191E+18;https://twitter.com/BarbForAmerica/status/1041913199447162880;;;;;
FPB_YT;18/09/2018 03:56;0;0;The #MeToo movement is today's version of the Salem witch trials. #kavanaugh #ConfirmKavanaugh #HimToo #DemocratsAreDangerous #deepstate #Spygate;;;#MeToo #kavanaugh #ConfirmKavanaugh #HimToo #DemocratsAreDangerous #deepstate #Spygate;1,04187E+18;https://twitter.com/FPB_YT/status/1041868619481636864;;;;;
BXToDaHeart;18/09/2018 03:47;1;1;republican Women HATE Women period #BrettKavanaugh #HimToo #GOP #ThemToo #Resist the @GOP and their acceptance of rape culture.;;@GOP;#BrettKavanaugh #HimToo #GOP #ThemToo #Resist;1,04187E+18;https://twitter.com/BXToDaHeart/status/1041866198617661440;;;;;
3oh3Bob;18/09/2018 03:38;0;0;Oh please! #hollywoodidiots #himtoo https:// twitter.com/BuckSexton/sta tus/1041862679273648129 …;;;#hollywoodidiots #himtoo;1,04186E+18;https://twitter.com/3oh3Bob/status/1041863924721889280;;;;;
BXToDaHeart;18/09/2018 03:30;0;0;The OFFICIAL @GOP Women's Outreach Program. #BrettKavanaugh #HimToo #GOP #ThemToo #Resist pic.twitter.com/QSG3EpbSa4;;@GOP;#BrettKavanaugh #HimToo #GOP #ThemToo #Resist;1,04186E+18;https://twitter.com/BXToDaHeart/status/1041862110555373568;;;;;
FPB_YT;18/09/2018 03:19;0;0;"There are six things which the LORD hates...a lying tongue and...a false witness who utters lies..."" Proverbs 6:16-19 Hell is coming, liars. Hope they paid you well. #kavanaugh #MeToo #ConfirmKavanaugh #HimToo #ChristineBlaseyFord #ChristineFord""";;;#kavanaugh #MeToo #ConfirmKavanaugh #HimToo #ChristineBlaseyFord #ChristineFord;1,04186E+18;https://twitter.com/FPB_YT/status/1041859317152894977;;;;;
first_america;18/09/2018 03:14;0;0;How about a #himtoo movement? Men are victimized by women all the time.....like this 'professor' attacking Kavanaugh;;;#himtoo;1,04186E+18;https://twitter.com/first_america/status/1041857927227863047;;;;;
3oh3Bob;18/09/2018 02:49;0;0;Guilty until proven innocent. How very liberal of you all. #ConfirmJudgeKavanaugh #liberalhailmary #himtoo @realDonaldTrump;;@realDonaldTrump;#ConfirmJudgeKavanaugh #liberalhailmary #himtoo;1,04185E+18;https://twitter.com/3oh3Bob/status/1041851564841938944;;;;;
LanaBurlTris;18/09/2018 02:33;0;1;I’m not sure which hombre put you over the top, but these days, I’m like, sheesh #himtoo !?!;;;#himtoo;1,04185E+18;https://twitter.com/LanaBurlTris/status/1041847770653630464;;;;;
shrubfree;18/09/2018 02:13;0;0;#HimToo https:// twitter.com/seattletimes/s tatus/1041821887733612550 …;;;#HimToo;1,04184E+18;https://twitter.com/shrubfree/status/1041842670564298753;;;;;
PatriotsOfMars;18/09/2018 02:06;1;3;#HimToo https:// twitter.com/ScottPresler/s tatus/1041409319785390080 …;;;#HimToo;1,04184E+18;https://twitter.com/PatriotsOfMars/status/1041840960085344256;;;;;
Titannup;18/09/2018 01:50;0;0;#HimToo https:// twitter.com/marklevinshow/ status/1041468587104452608 …;;;#HimToo;1,04184E+18;https://twitter.com/Titannup/status/1041836812505776129;;;;;
Titannup;18/09/2018 01:19;0;0;#himtoo https:// twitter.com/WayneDupreeSho w/status/1041771000768221185 …;;;#himtoo;1,04183E+18;https://twitter.com/Titannup/status/1041829023897280514;;;;;
Titannup;18/09/2018 01:19;0;0;#himtoo https:// twitter.com/KimStrassel/st atus/1041809371720691712 …;;;#himtoo;1,04183E+18;https://twitter.com/Titannup/status/1041828937129701377;;;;;
ivibz;18/09/2018 00:12;0;0;#himtoo https:// twitter.com/WhitneyCumming s/status/1041762770683801602 …;;;#himtoo;1,04181E+18;https://twitter.com/ivibz/status/1041812087775748096;;;;;
CJATFX;18/09/2018 00:05;5;65;I remember that! I held you while you cried remember? Somehow I don't think you'll get the same amount of sympathy. But I will back you! #HIMTOO;;;#HIMTOO;1,04181E+18;https://twitter.com/CJATFX/status/1041810291179192320;;;;;
KimmieDee_;18/09/2018 00:04;0;3;You want to know why the sexually abused wait so long? BECAUSE WE'RE AFRAID NO ONE WILL BELIEVE US! That's why. #MeToo #HerToo #HimToo #FuckYou;;;#MeToo #HerToo #HimToo #FuckYou;1,04181E+18;https://twitter.com/KimmieDee_/status/1041810156122726408;;;;;
ImpeachOmar;17/09/2018 23:43;0;2;Excellent. #himtoo is fairly large as well. I would include them. Many are people mainly men who have been wrongly accused of abuse;;;#himtoo;1,0418E+18;https://twitter.com/ImpeachOmar/status/1041804898030034944;;;;;
jenay_shanks;17/09/2018 23:38;0;0;#himtoo;;;#himtoo;1,0418E+18;https://twitter.com/jenay_shanks/status/1041803511132901376;;;;;
WBBBPB;17/09/2018 23:32;0;0;#HimToo https:// twitter.com/DMNPolitics/st atus/1041796735578845184 …;;;#HimToo;1,0418E+18;https://twitter.com/WBBBPB/status/1041802001137451012;;;;;
