username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
XWIGs|2018-08-25 18:53|0|0|#HimToo : What happens if the aggressor is a woman? #BTSLoveYourselfTour #SaturdayMorning #Pedophile #Rape #SexualAbuse #MissingKids #MeToo #MollieTibbetts https://www. irishtimes.com/culture/film/h imtoo-what-happens-if-the-aggressor-is-a-woman-1.3605477 …|||#HimToo #BTSLoveYourselfTour #SaturdayMorning #Pedophile #Rape #SexualAbuse #MissingKids #MeToo #MollieTibbetts|1033397002279813121|https://twitter.com/XWIGs/status/1033397002279813121
ShoresysDad|2018-08-25 18:38|0|0|Thought that was Arnold? #himtoo ?|||#himtoo|1033393162478342147|https://twitter.com/ShoresysDad/status/1033393162478342147
bridstenson|2018-08-25 17:35|0|0|#HimToo : What happens if the aggressor is a woman? and why we still need #MeToo right now https://www. irishtimes.com/culture/film/h imtoo-what-happens-if-the-aggressor-is-a-woman-1.3605477#.W4F3N8-ThdE.twitter …|||#HimToo #MeToo #|1033377401504522240|https://twitter.com/bridstenson/status/1033377401504522240
th3r35i5t3r|2018-08-25 17:25|0|0|#himtoo|||#himtoo|1033374901871276034|https://twitter.com/th3r35i5t3r/status/1033374901871276034
MikeR940|2018-08-25 17:11|0|1|#himtoo|||#himtoo|1033371168521285632|https://twitter.com/MikeR940/status/1033371168521285632
brianrohancork|2018-08-25 16:15|0|1|#HimToo : What happens if the aggressor is a woman? via @IrishTimes https://www. irishtimes.com/culture/film/h imtoo-what-happens-if-the-aggressor-is-a-woman-1.3605477 …||@IrishTimes|#HimToo|1033357159470456833|https://twitter.com/brianrohancork/status/1033357159470456833
PlatinuMeats|2018-08-25 15:33|0|0|Not exactly been front and centre the last few years has he? I wonder why? #sexpestsalmond #creepbastard #himtoo|||#sexpestsalmond #creepbastard #himtoo|1033346734792081408|https://twitter.com/PlatinuMeats/status/1033346734792081408
IrishTimesCultr|2018-08-25 09:17|0|1|#HimToo : What happens if the aggressor is a woman? https://www. irishtimes.com/culture/film/h imtoo-what-happens-if-the-aggressor-is-a-woman-1.3605477?utm_source=dlvr.it&utm_medium=twitter …|||#HimToo|1033251897182806017|https://twitter.com/IrishTimesCultr/status/1033251897182806017
vviivviieennnne|2018-08-25 06:12|0|0|#HimToo ? http://www. abc.net.au/news/2018-08-2 5/john-jarratt-charged-over-1970s-rape-allegation/10164488 …|||#HimToo|1033205451712749570|https://twitter.com/vviivviieennnne/status/1033205451712749570
justducky1970|2018-08-25 02:48|0|0|Rose McGowan is a hypocrite. Be gentle? #himtoo|||#himtoo|1033154063024582659|https://twitter.com/justducky1970/status/1033154063024582659
SpeakeasyJames|2018-08-25 02:36|0|1|Good thoughts and hopeful. Now that you mention it, I want Trudope out more than his bizzare ideas. If Bizzardo goes his creepy Soros ideas go with him. #SaveCanada #TrudeauGroper #MustGo , yes #HimToo https:// twitter.com/EricOlson18/st atus/1033143445123039232 …|||#SaveCanada #TrudeauGroper #MustGo #HimToo|1033151116400242689|https://twitter.com/SpeakeasyJames/status/1033151116400242689
dth76|2018-08-25 02:32|1|1|No one hears their cries...no one cares about their pain. #Youokbro #ToxicFemininity #rapeculture #himtoo https:// twitter.com/RenyTay/status /1033030600859508743 …|||#Youokbro #ToxicFemininity #rapeculture #himtoo|1033150166767947777|https://twitter.com/dth76/status/1033150166767947777
SpeakeasyJames|2018-08-25 02:15|7|4|Now we're talking. I do miss Maxim's voice from within...I sincerely hope he adds to the debate in such a away that pulls down Trudeau/LPC not Scheer/CPC. No need for 'bad blood' man. Need to #SaveCanada #TrudeauGroper #MustGo , yes #HimToo https:// twitter.com/IamPopTheNarra t/status/1033140462108856321 …|||#SaveCanada #TrudeauGroper #MustGo #HimToo|1033145813696897024|https://twitter.com/SpeakeasyJames/status/1033145813696897024
Lindas1st|2018-08-25 01:46|0|0|@Rep_Hunter "...whatever she did..... I didnt do it" Hahahaha, yeah, who cares about her, she's only your wife. Remember though - the Unindicted Co-conspirator in Chief doesnt like "flippers". #LockHimUp #HimToo||@Rep_Hunter|#LockHimUp #HimToo|1033138630196436992|https://twitter.com/Lindas1st/status/1033138630196436992
TimmyB812|2018-08-25 01:13|0|4|#himtoo|||#himtoo|1033130264761917445|https://twitter.com/TimmyB812/status/1033130264761917445
stephensacks|2018-08-25 01:12|0|0|#HimToo ? Is @jeffleach attempting to be funny? let sleeping @AsiaArgento ’s lie. https:// dailym.ai/2o6wQBV via @MailOnline||@jeffleach @AsiaArgento @MailOnline|#HimToo|1033129994111803392|https://twitter.com/stephensacks/status/1033129994111803392
ksnuzz|2018-08-24 23:11|0|4|We see the hypocrisy bro ...atleast now their agenda is clear.... #himtoo|||#himtoo|1033099379136245762|https://twitter.com/ksnuzz/status/1033099379136245762
adams6624|2018-08-24 20:17|0|0|Asia Argento sent unwanted topless video to comedian with girlfriend #HimToo https:// dailym.ai/2o6wQBV|||#HimToo|1033055634768289792|https://twitter.com/adams6624/status/1033055634768289792
don_arete|2018-08-24 19:29|0|0|#HimToo https:// twitter.com/BigSteve207/st atus/1033017209122119682 …|||#HimToo|1033043575070633985|https://twitter.com/don_arete/status/1033043575070633985
JWH1895|2018-08-24 18:56|0|0|Maybe the hashtag should be #HimToo https:// reut.rs/2PBu0RE|||#HimToo|1033035294424150016|https://twitter.com/JWH1895/status/1033035294424150016
_JRS79|2018-08-24 18:52|0|0|#himtoo https:// twitter.com/politico/statu s/1033034080198254592 …|||#himtoo|1033034311354658819|https://twitter.com/_JRS79/status/1033034311354658819
Asiatic18X|2018-08-24 18:12|0|0|#HimToo https:// twitter.com/Reuters/status /1033023907824054273 …|||#HimToo|1033024147620810752|https://twitter.com/Asiatic18X/status/1033024147620810752
NyyperiSeO|2018-08-24 17:38|0|2|Ja tähän sitten se #himtoo|||#himtoo|1033015743821099008|https://twitter.com/NyyperiSeO/status/1033015743821099008
DiversityEric|2018-08-24 17:37|1|1|It’s 2018, and men are still learning that they can be raped. #HimToo #MeToo https://www. lgbtqnation.com/2018/08/famous -gay-couple-married-ruth-bader-ginsburg-now-theyre-accused-rape/ …|||#HimToo #MeToo|1033015548777508865|https://twitter.com/DiversityEric/status/1033015548777508865
NewportLost|2018-08-24 16:47|0|0|EQUAL JUSTICE UNDER THE LAW IS JOKE IN #MeToo #HimToo #HerToo #TimesUp https:// docs.google.com/spreadsheets/d /1MAnZZoD7y5Ydwx2rSrZualrZTNUYDY7gozTXkT0YUOs/edit#gid=0 …|||#MeToo #HimToo #HerToo #TimesUp #gid|1033002760306872320|https://twitter.com/NewportLost/status/1033002760306872320
IDAddictUSA|2018-08-24 16:35|0|0|Maybe we shouldn’t make this about women only when there are so many male victims of sexual assault. Great show but messaging is unfortunate. #himtoo #mentoo #metoo https:// twitter.com/THR/status/103 2999221732040704 …|||#himtoo #mentoo #metoo|1032999841553702913|https://twitter.com/IDAddictUSA/status/1032999841553702913
NewportLost|2018-08-24 16:27|0|0|He wrote the checks, he kept the records. #HimToo #TimesUp pic.twitter.com/513KUdoFHG|||#HimToo #TimesUp|1032997880519385092|https://twitter.com/NewportLost/status/1032997880519385092
NewportLost|2018-08-24 16:25|0|1|#HimToo excuses only https:// twitter.com/NewportLost/st atus/1032996255960637440 …|||#HimToo|1032997254800572416|https://twitter.com/NewportLost/status/1032997254800572416
Briar5TheWearRa|2018-08-24 16:10|1|1|https:// m.youtube.com/watch?v=eM-xe6 wHjnw … #HimToo #FilthyCulture #Predator #Bachabazi #HomosexualPredatorAfghanMem @DynCorpIntl #SexTraffickingMilitaryContractors @USACEinAfg @ACBofficials https:// m.huffpost.com/us/entry/793816 https:// twitter.com/RT_com/status/ 1032731705067487234 …||@DynCorpIntl @USACEinAfg @ACBofficials|#HimToo #FilthyCulture #Predator #Bachabazi #HomosexualPredatorAfghanMem #SexTraffickingMilitaryContractors|1032993474738638851|https://twitter.com/Briar5TheWearRa/status/1032993474738638851
rossley|2018-08-24 14:00|0|7|“False accusations are not only deemed “impossible” in the scheme of campus Title IX adjudications, but even the consideration of such a thing would be politically untenable.” #TitleIX #DueProcess #KangarooCourts #HimToo ⁦ @DrakeLawSchool ⁩ https:// blog.simplejustice.us/2018/08/24/nik ki-yovino-two-lives-and-three-more-months/ …||@DrakeLawSchool|#TitleIX #DueProcess #KangarooCourts #HimToo|1032960844567588864|https://twitter.com/rossley/status/1032960844567588864
BBCPropaganda|2018-08-24 12:16|0|0|#HimToo https:// twitter.com/AlexSalmond/st atus/1032736648977502208 …|||#HimToo|1032934725021773824|https://twitter.com/BBCPropaganda/status/1032934725021773824
cheewawa|2018-08-24 12:13|0|0|#HimToo !|||#HimToo|1032933788916043776|https://twitter.com/cheewawa/status/1032933788916043776
cheewawa|2018-08-24 12:10|0|0|#HimToo ?|||#HimToo|1032933195690520576|https://twitter.com/cheewawa/status/1032933195690520576
Realriddlewhy|2018-08-24 09:56|1|3|#StopMenAbuse #Metoo #TimesUp #mentoo #Hetoo #himtoo @ameyaw112 @johndumelo1 @JDMahama @PressSec @SaraUnderwood @CNN @BBCBreaking @FullFrontalSamB @barry @elonmusk @realDonaldTrump @FordSouthAfrica @MercedesBenz @Jeep @juventusfcen @ChelseaFC @UN and all who wish to stop Violence pic.twitter.com/hYKmP3rcCZ||@ameyaw112 @johndumelo1 @JDMahama @PressSec @SaraUnderwood @CNN @BBCBreaking @FullFrontalSamB @barry @elonmusk @realDonaldTrump @FordSouthAfrica @MercedesBenz @Jeep @juventusfcen @ChelseaFC @UN|#StopMenAbuse #Metoo #TimesUp #mentoo #Hetoo #himtoo|1032899400912326656|https://twitter.com/Realriddlewhy/status/1032899400912326656
masterninja|2018-08-24 08:35|0|0|Well it really was #HimToo|||#HimToo|1032878985447911424|https://twitter.com/masterninja/status/1032878985447911424
SpeakeasyJames|2018-08-24 07:17|1|4|Totally and for a better freer Canada. #SaveCanada #TrudeauGroper #MustGo , yes #HimToo https:// twitter.com/fordnation/sta tus/1032676775178981376 …|||#SaveCanada #TrudeauGroper #MustGo #HimToo|1032859498879234049|https://twitter.com/SpeakeasyJames/status/1032859498879234049
GoldRog95338083|2018-08-24 06:23|0|0|But what do I know I've been getting fucked in my back hole. #BackHole #HimToo|||#BackHole #HimToo|1032845896575328256|https://twitter.com/GoldRog95338083/status/1032845896575328256
Real_BenShapiro|2018-08-24 06:09|0|1|Yea racist athletes are going to have their own hashtag #HimToo . They won’t like it, but they do deserve it|||#HimToo|1032842200319766529|https://twitter.com/Real_BenShapiro/status/1032842200319766529
LottiDa1|2018-08-24 04:48|0|1|Too lenient #ShesEvil #HimToo https://www. nbc4i.com/news/local-new s/woman-sentenced-to-prison-for-false-rape-claim/1392054610 …|||#ShesEvil #HimToo|1032821852979306496|https://twitter.com/LottiDa1/status/1032821852979306496
Chuck_2Go|2018-08-24 04:07|0|0|#HimToo https:// nypost.com/2018/08/23/tea cher-charged-with-having-sex-with-eighth-grader-on-class-trip/ …|||#HimToo|1032811706471276545|https://twitter.com/Chuck_2Go/status/1032811706471276545
worntightsrus|2018-08-24 03:18|0|0|#HimToo Alex Salmond reported to cops over allegations of sexual assault - says he is not Harvey Weinstein in disguise.... https://www. dailyrecord.co.uk/news/scottish- news/alex-salmond-reported-cops-over-13129661?utm_source=twitter.com&utm_medium=social&utm_campaign=sharebar … via http:// worntightsrus.com|||#HimToo|1032799343663869952|https://twitter.com/worntightsrus/status/1032799343663869952
JulieKNix|2018-08-24 02:38|0|0|#HimToo|||#HimToo|1032789247747661824|https://twitter.com/JulieKNix/status/1032789247747661824
cyndirosen|2018-08-24 02:28|1|0|#himtoo https:// twitter.com/IndieWire/stat us/1032405807487508482 …|||#himtoo|1032786775008313349|https://twitter.com/cyndirosen/status/1032786775008313349
DiversityEric|2018-08-24 00:20|0|0|#HimToo https:// twitter.com/i/events/10325 92738833711104 …|||#HimToo|1032754443572404224|https://twitter.com/DiversityEric/status/1032754443572404224
SpeakeasyJames|2018-08-23 22:15|1|1|It's unbelievable how you & your boss Trudeau ignore Canadians then call us racist. How bigotted. Bernier has an opinion which resonates across Canada at your total failure to secure & protect our borders. Not racist at all. #SaveCanada #TrudeauGroper #MustGo , yes #HimToo https:// twitter.com/HonAhmedHussen /status/1032670561376161792 …|||#SaveCanada #TrudeauGroper #MustGo #HimToo|1032722931762307073|https://twitter.com/SpeakeasyJames/status/1032722931762307073
chitownsbizz|2018-08-23 20:32|0|0|@AsiaArgento I hope they put you under the jail .. #himtoo||@AsiaArgento|#himtoo|1032697051178573824|https://twitter.com/chitownsbizz/status/1032697051178573824
chitownsbizz|2018-08-23 20:31|0|1|@AsiaArgento how do you blame a dead man and the victim..of the crime you did. ..your a monster ... #himtoo||@AsiaArgento|#himtoo|1032696805866319872|https://twitter.com/chitownsbizz/status/1032696805866319872
BrigadierArnold|2018-08-23 20:21|0|1|#HimToo #MeToo #metoo #AsiaArgento https:// twitter.com/NBCNews/status /1032503978972598273 …|||#HimToo #MeToo #metoo #AsiaArgento|1032694397622804480|https://twitter.com/BrigadierArnold/status/1032694397622804480
MarcusDiNitto|2018-08-23 20:14|0|0|#himtoo|||#himtoo|1032692670873956358|https://twitter.com/MarcusDiNitto/status/1032692670873956358
RavinMommy|2018-08-23 19:43|0|0|@dth76 So she has sex with a teenaged boy and it’s his fault? #HimToo #TimesUp #ToxicFemininity #VictimBlaming https:// twitter.com/TheTorontoSun/ status/1032393374832111616 …||@dth76|#HimToo #TimesUp #ToxicFemininity #VictimBlaming|1032684892834996231|https://twitter.com/RavinMommy/status/1032684892834996231
TheNameYouFound|2018-08-23 18:59|1|4|Dear racists, white people can experience racism too. Dear sexists, women can rape men too. #HimToo Dear bigots, silencing others makes you a bigot too. Dear terrorists, confederate statues are public properties too. Dear socialists, free healthcare doesn’t exist.|||#HimToo|1032673820027629568|https://twitter.com/TheNameYouFound/status/1032673820027629568
covefefe_jana|2018-08-23 18:37|0|0|@insightnews how about the news of #KeithEllisons abuse? #HimToo||@insightnews|#KeithEllisons #HimToo|1032668176461561856|https://twitter.com/covefefe_jana/status/1032668176461561856
laker_killer|2018-08-23 17:58|0|0|The Trump Orbit summed up in one hashtag. #himtoo|||#himtoo|1032658318106533889|https://twitter.com/laker_killer/status/1032658318106533889
MyOTP_PJ|2018-08-23 17:50|0|0|#himtoo https:// twitter.com/i/moments/1032 592738062147584 …|||#himtoo|1032656448541454336|https://twitter.com/MyOTP_PJ/status/1032656448541454336
snmsportz|2018-08-23 17:44|0|0|Looks like we have a #himtoo movement here folks #whoisnext #waitandsee #Letsgo Del Rio: McElwain silently stripped Florida players of scholarships https://www. thescore.com/ncaaf/news/159 0003 …|||#himtoo #whoisnext #waitandsee #Letsgo|1032654845474291714|https://twitter.com/snmsportz/status/1032654845474291714
xlnyc|2018-08-23 17:36|0|0|#HimToo https://www. nytimes.com/2018/08/22/us/ jimmy-bennett-statement-asia-argento.html …|||#HimToo|1032652848977326080|https://twitter.com/xlnyc/status/1032652848977326080
MetsFanInPhilly|2018-08-23 17:29|0|0|#HimToo “Male actor issues statement about alleged sexual harassment by Asia Argento” https:// twitter.com/i/moments/1032 592738062147584 …|||#HimToo|1032651041106538496|https://twitter.com/MetsFanInPhilly/status/1032651041106538496
NinaWel69810699|2018-08-23 17:18|0|0|#HIMTOO !!|||#HIMTOO|1032648328964521984|https://twitter.com/NinaWel69810699/status/1032648328964521984
C50something|2018-08-23 16:39|0|0|Who cares about this foul race instigator other than his diehard trump base! #himtoo|||#himtoo|1032638383225556993|https://twitter.com/C50something/status/1032638383225556993
ricknagasawa|2018-08-23 16:05|0|0|Union President Accused of Sexual Misconduct via @freebeacon https:// freebeacon.com/issues/union-p resident-accused-sexual-misconduct/ …  #HimToo||@freebeacon|#HimToo|1032629857635594241|https://twitter.com/ricknagasawa/status/1032629857635594241
FlipEVOL|2018-08-23 15:16|0|0|I guess #himtoo is up next!|||#himtoo|1032617454277746688|https://twitter.com/FlipEVOL/status/1032617454277746688
DjSenseic|2018-08-23 14:59|0|0|Which philosophy? Believe Jimmy Bennett #metoo #himtoo or Asia Argenti innocent until proven proven guilty #dueprocess ? OR support Jimmy to make his allegation but also presume Argento innocent until proven otherwise. https:// nyti.ms/2o7J5hH|||#metoo #himtoo #dueprocess|1032613259860299776|https://twitter.com/DjSenseic/status/1032613259860299776
Zamolxes7|2018-08-23 13:53|0|0|And he was a MINOR unlike Asia when she was assaulted. The #metoo movement is full of hypocrites either defending her or saying this shouldn't derail the woman victim narrative. News flash anyone can be a victim stop making it about gender!! #himtoo|||#metoo #himtoo|1032596731563847680|https://twitter.com/Zamolxes7/status/1032596731563847680
